Subscription,ResourceType,Name,ServiceName,Size,Status,VNet,Subnet,Location,ResourceGroup,ResourceId
QuarterSpot IT Infrastructure,Microsoft.ClassicStorage/storageAccounts,portalvhdsbbk028yvy62dg,,,,,,eastus,Default-Storage-EastUS,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/portalvhdsbbk028yvy62dg
QuarterSpot IT Infrastructure,Microsoft.Compute/availabilitySets,qsasueftp000,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Compute/availabilitySets/qsasueftp000
QuarterSpot IT Infrastructure,Microsoft.Compute/disks,qsvmueocr001,,,,,,eastus,QSRGUEOCR,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/QSRGUEOCR/providers/Microsoft.Compute/disks/qsvmueocr001
QuarterSpot IT Infrastructure,Microsoft.Compute/disks,qsvmueftp000_OsDisk_1_46af31102e044bf18885b19abf94ec8c,,,,,,eastus,QSRGUEEDGE,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/QSRGUEEDGE/providers/Microsoft.Compute/disks/qsvmueftp000_OsDisk_1_46af31102e044bf18885b19abf94ec8c
QuarterSpot IT Infrastructure,Microsoft.Compute/disks,qsvmueftp000_dataDisk1,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Compute/disks/qsvmueftp000_dataDisk1
QuarterSpot IT Infrastructure,Microsoft.Compute/snapshots,qsvmueocr002,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Compute/snapshots/qsvmueocr002
QuarterSpot IT Infrastructure,Microsoft.Compute/virtualMachines,qsvmueocr001,,Standard_F4,Running,qsvmueocr001424,Succeeded,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Compute/virtualMachines/qsvmueocr001
QuarterSpot IT Infrastructure,Microsoft.Compute/virtualMachines,qsvmueftp000,,Standard_F4,Running,qsvmueocr001424,Succeeded,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Compute/virtualMachines/qsvmueftp000
QuarterSpot IT Infrastructure,Microsoft.Compute/virtualMachines,q1uevmdm1000,,Standard_F4,Running,qsvmueocr001424,Succeeded,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.Compute/virtualMachines/q1uevmdm1000
QuarterSpot IT Infrastructure,Microsoft.Compute/virtualMachines/extensions,q1uevmdm1000/MicrosoftMonitoringAgent,,,,,,eastus,Q1UERGDM1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Q1UERGDM1000/providers/Microsoft.Compute/virtualMachines/q1uevmdm1000/extensions/MicrosoftMonitoringAgent
QuarterSpot IT Infrastructure,Microsoft.Compute/virtualMachines/extensions,q1uevmdm1000/enablevmaccess,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.Compute/virtualMachines/q1uevmdm1000/extensions/enablevmaccess
QuarterSpot IT Infrastructure,Microsoft.Compute/virtualMachines/extensions,qsvmueftp000/IaaSAntimalware,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Compute/virtualMachines/qsvmueftp000/extensions/IaaSAntimalware
QuarterSpot IT Infrastructure,Microsoft.Compute/virtualMachines/extensions,qsvmueocr001/MicrosoftMonitoringAgent,,,,,,eastus,QSRGUEOCR,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/QSRGUEOCR/providers/Microsoft.Compute/virtualMachines/qsvmueocr001/extensions/MicrosoftMonitoringAgent
QuarterSpot IT Infrastructure,Microsoft.Compute/virtualMachines/extensions,qsvmueocr001/enablevmaccess,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Compute/virtualMachines/qsvmueocr001/extensions/enablevmaccess
QuarterSpot IT Infrastructure,Microsoft.Compute/virtualMachines/extensions,q1uevmdm1000/provision,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.Compute/virtualMachines/q1uevmdm1000/extensions/provision
QuarterSpot IT Infrastructure,Microsoft.DocumentDb/databaseAccounts,q1uedddm1000,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.DocumentDb/databaseAccounts/q1uedddm1000
QuarterSpot IT Infrastructure,microsoft.insights/actiongroups,defaultworkspace-015c425c-c184-4619-bf1e-e67c02587f8a-eus_AG_1,,,,,,global,defaultresourcegroup-eus,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/defaultresourcegroup-eus/providers/microsoft.insights/actiongroups/defaultworkspace-015c425c-c184-4619-bf1e-e67c02587f8a-eus_AG_1
QuarterSpot IT Infrastructure,Microsoft.KeyVault/vaults,q1uekvdm1000,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.KeyVault/vaults/q1uekvdm1000
QuarterSpot IT Infrastructure,Microsoft.KeyVault/vaults,devTestingVault,,,,,,eastus,devlab-and-testing,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/devlab-and-testing/providers/Microsoft.KeyVault/vaults/devTestingVault
QuarterSpot IT Infrastructure,Microsoft.Network/loadBalancers,aadds-f4cfd45dbde74818a4283e4e6ee340d1-lb,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Network/loadBalancers/aadds-f4cfd45dbde74818a4283e4e6ee340d1-lb
QuarterSpot IT Infrastructure,Microsoft.Network/localNetworkGateways,qsvpnny,,,,,,eastus,Default-Networking,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Default-Networking/providers/Microsoft.Network/localNetworkGateways/qsvpnny
QuarterSpot IT Infrastructure,Microsoft.Network/localNetworkGateways,qsvpnau,,,,,,eastus,Default-Networking,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Default-Networking/providers/Microsoft.Network/localNetworkGateways/qsvpnau
QuarterSpot IT Infrastructure,Microsoft.Network/networkInterfaces,q1uevndm1000,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.Network/networkInterfaces/q1uevndm1000
QuarterSpot IT Infrastructure,Microsoft.Network/networkInterfaces,aadds-6ffe8b2f60ac4dc49502d7892180a397-nic,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Network/networkInterfaces/aadds-6ffe8b2f60ac4dc49502d7892180a397-nic
QuarterSpot IT Infrastructure,Microsoft.Network/networkInterfaces,qsvmueftp000518,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Network/networkInterfaces/qsvmueftp000518
QuarterSpot IT Infrastructure,Microsoft.Network/networkInterfaces,qsvmueocr001424,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Network/networkInterfaces/qsvmueocr001424
QuarterSpot IT Infrastructure,Microsoft.Network/networkInterfaces,aadds-1e972cc5019a44edb501eaf3c1b8c3c7-nic,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Network/networkInterfaces/aadds-1e972cc5019a44edb501eaf3c1b8c3c7-nic
QuarterSpot IT Infrastructure,Microsoft.Network/networkSecurityGroups,q1uesgdm1000,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.Network/networkSecurityGroups/q1uesgdm1000
QuarterSpot IT Infrastructure,Microsoft.Network/networkSecurityGroups,qsvmueocr001-nsg,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Network/networkSecurityGroups/qsvmueocr001-nsg
QuarterSpot IT Infrastructure,Microsoft.Network/networkSecurityGroups,qsvmueinf000-nsg,,,,,,eastus,qsvmuedc01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedc01/providers/Microsoft.Network/networkSecurityGroups/qsvmueinf000-nsg
QuarterSpot IT Infrastructure,Microsoft.Network/networkSecurityGroups,qsvmueftp000-nsg,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Network/networkSecurityGroups/qsvmueftp000-nsg
QuarterSpot IT Infrastructure,Microsoft.Network/publicIPAddresses,qsvmueftp000-ip,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Network/publicIPAddresses/qsvmueftp000-ip
QuarterSpot IT Infrastructure,Microsoft.Network/publicIPAddresses,qsvmueocr001-ip,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Network/publicIPAddresses/qsvmueocr001-ip
QuarterSpot IT Infrastructure,Microsoft.Network/publicIPAddresses,qsvpns2s,,,,,,eastus,Default-Networking,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Default-Networking/providers/Microsoft.Network/publicIPAddresses/qsvpns2s
QuarterSpot IT Infrastructure,Microsoft.Network/publicIPAddresses,q1ueipdm1000,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.Network/publicIPAddresses/q1ueipdm1000
QuarterSpot IT Infrastructure,Microsoft.Network/publicIPAddresses,aadds-f4cfd45dbde74818a4283e4e6ee340d1-pip,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Network/publicIPAddresses/aadds-f4cfd45dbde74818a4283e4e6ee340d1-pip
QuarterSpot IT Infrastructure,Microsoft.Network/virtualNetworks,qsvnueedge,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Network/virtualNetworks/qsvnueedge
QuarterSpot IT Infrastructure,Microsoft.Network/virtualNetworks,q1uevndm1000,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.Network/virtualNetworks/q1uevndm1000
QuarterSpot IT Infrastructure,Microsoft.Network/virtualNetworks,qsrgueocr-vnet,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Network/virtualNetworks/qsrgueocr-vnet
QuarterSpot IT Infrastructure,Microsoft.OperationalInsights/workspaces,DefaultWorkspace-015c425c-c184-4619-bf1e-e67c02587f8a-EUS,,,,,,eastus,DefaultResourceGroup-EUS,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/DefaultResourceGroup-EUS/providers/Microsoft.OperationalInsights/workspaces/DefaultWorkspace-015c425c-c184-4619-bf1e-e67c02587f8a-EUS
QuarterSpot IT Infrastructure,Microsoft.OperationsManagement/solutions,SecurityCenterFree(defaultworkspace-015c425c-c184-4619-bf1e-e67c02587f8a-eus),,,,,,eastus,defaultresourcegroup-eus,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/defaultresourcegroup-eus/providers/Microsoft.OperationsManagement/solutions/SecurityCenterFree(defaultworkspace-015c425c-c184-4619-bf1e-e67c02587f8a-eus)
QuarterSpot IT Infrastructure,Microsoft.ServiceBus/namespaces,q1uesbdm1001,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.ServiceBus/namespaces/q1uesbdm1001
QuarterSpot IT Infrastructure,Microsoft.ServiceBus/namespaces,q1uesbdm1000,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.ServiceBus/namespaces/q1uesbdm1000
QuarterSpot IT Infrastructure,Microsoft.Sql/servers,qsdswuprdrelease000,,,,,,westus,Default-SQL-EastUS,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/qsdswuprdrelease000
QuarterSpot IT Infrastructure,Microsoft.Sql/servers,qsuedsocr000,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Sql/servers/qsuedsocr000
QuarterSpot IT Infrastructure,Microsoft.Sql/servers/databases,qsdswuprdrelease000/qsdbueprddeploy,,,,,,westus,Default-SQL-EastUS,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/qsdswuprdrelease000/databases/qsdbueprddeploy
QuarterSpot IT Infrastructure,Microsoft.Sql/servers/databases,qsdswuprdrelease000/TeamCity,,,,,,westus,Default-SQL-EastUS,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/qsdswuprdrelease000/databases/TeamCity
QuarterSpot IT Infrastructure,Microsoft.Sql/servers/databases,qsuedsocr000/qs_ocr_staging,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Sql/servers/qsuedsocr000/databases/qs_ocr_staging
QuarterSpot IT Infrastructure,Microsoft.Storage/storageAccounts,qsuestocrdata,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Storage/storageAccounts/qsuestocrdata
QuarterSpot IT Infrastructure,Microsoft.Storage/storageAccounts,qsrgueocrdiag960,,,,,,eastus,qsrgueocr,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueocr/providers/Microsoft.Storage/storageAccounts/qsrgueocrdiag960
QuarterSpot IT Infrastructure,Microsoft.Storage/storageAccounts,011601eastus,,,,,,eastus,securitydata,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/securitydata/providers/Microsoft.Storage/storageAccounts/011601eastus
QuarterSpot IT Infrastructure,Microsoft.Storage/storageAccounts,q1uestdm1vhds000,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.Storage/storageAccounts/q1uestdm1vhds000
QuarterSpot IT Infrastructure,Microsoft.Storage/storageAccounts,q1uestdm1data000,,,,,,eastus,q1uergdm1000,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/q1uergdm1000/providers/Microsoft.Storage/storageAccounts/q1uestdm1data000
QuarterSpot IT Infrastructure,Microsoft.Storage/storageAccounts,qsstueedgediag,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Storage/storageAccounts/qsstueedgediag
QuarterSpot IT Infrastructure,Microsoft.Storage/storageAccounts,qsstueedge,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.Storage/storageAccounts/qsstueedge
QuarterSpot Technology,Microsoft.Automation/automationAccounts,qsueaaprdauto000,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000
QuarterSpot Technology,Microsoft.Automation/automationAccounts,qsueaaoms,,,,,,eastus2,qsueomsprd,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/qsueomsprd/providers/Microsoft.Automation/automationAccounts/qsueaaoms
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Invoke-ScheduledQsDbDownsize,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Invoke-ScheduledQsDbDownsize
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Create-DbReplicationWebHook,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Create-DbReplicationWebHook
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Get-DbStatus,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Get-DbStatus
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Get-QsDbStatus,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Get-QsDbStatus
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Create-DbReplication,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Create-DbReplication
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Get-QsDbStatusPreview,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Get-QsDbStatusPreview
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/AzureAutomationTutorial,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/AzureAutomationTutorial
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/AzureAutomationTutorialScript,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/AzureAutomationTutorialScript
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Login-Azure,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Login-Azure
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/PingApi,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/PingApi
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Set-DbPriceTier,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Set-DbPriceTier
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Invoke-ScheduledQsDbUpsizeReadonly,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Invoke-ScheduledQsDbUpsizeReadonly
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Invoke-ScheduledQsDbDownsizePreview,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Invoke-ScheduledQsDbDownsizePreview
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Invoke-ScheduledQsDbDownsizeReporting,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Invoke-ScheduledQsDbDownsizeReporting
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Invoke-ScheduledQsDbUpsize,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Invoke-ScheduledQsDbUpsize
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Set-QsDbUpsizePreview,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Set-QsDbUpsizePreview
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Slack-Commands,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Slack-Commands
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/TestRunbook,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/TestRunbook
QuarterSpot Technology,Microsoft.Automation/automationAccounts/runbooks,qsueaaprdauto000/Set-QsDbUpsize,,,,,,eastus2,AzureAutomation,/subscriptions/341ab8ad-8877-4e32-b497-bc535c60a604/resourceGroups/AzureAutomation/providers/Microsoft.Automation/automationAccounts/qsueaaprdauto000/runbooks/Set-QsDbUpsize
